title,journal,year,otros_investigadores
Subgrouping Factors Influencing Migraine Intensity in Women: A Semi‐automatic Methodology Based on Machine Learning and Information Geometry,Pain Practice,2020.0,FJ Perez‐Benito;JA Conejero;C Saez;JM Garcia‐Gomez;...
"Smartphone sensors for monitoring cancer-related quality of life: app design, EORTC QLQ-C30 mapping and feasibility study in healthy subjects",International Journal of Environmental Research and Public Health,2019.0,S Asensio-Cuesta;A Sanchez-Garcia;JA Conejero;C Saez;...
When the identity theorem “seems” to fail,The American Mathematical Monthly,2014.0,JA Conejero;P Jimenez-Rodriguez;GA Munoz-Fernandez;...
Dynamics of multivalued linear operators,Open Mathematics,2017.0,CC Chen;JA Conejero;M Kostic;M Murillo-Arcila
Dynamics of the solutions of the water hammer equations,Topology and its Applications,2016.0,JA Conejero;C Lizama;F Rodenas
Operadores y semigrupos de operadores en espacios de Frechet y espacios localmente convexos.,,2015.0,JA Conejero Casares
New approach for phylogenetic tree recovery based on genome-scale metabolic networks,Journal of Computational Biology,2014.0,D Gamermann;A Montagud;JA Conejero;JF Urchueguia;...
Gramian angular fields for leveraging pretrained computer vision models with anomalous diffusion trajectories,Physical Review E,2023.0,O Garibo-i-Orts;N Firbas;L Sebastia;JA Conejero
Reversible self-replication of spatiotemporal Kerr cavity patterns,Physical review letters,2021.0,SB Ivars;YV Kartashov;L Torner;JA Conejero;C Milian
Subphenotyping of Mexican patients with COVID-19 at preadmission to anticipate severity stratification: age-sex unbiased meta-clustering technique,JMIR Public Health and Surveillance,2022.0,L Zhou;N Romero-Garcia;J Martinez-Miranda;JA Conejero;...
Use of receiver operating characteristic curve to evaluate a street lighting control system,IEEE Access,2021.0,JL Poza-Lujan;JJ Saenz-Penafiel;JL Posadas-Yague;JA Conejero;...
El respeto al poder en Twitter en la crisis espanola por el COVID-19,Circulo de Linguistica Aplicada a la Comunicacion,2021.0,ML Carrio-Pastor;JA Conejero;A Perez Gomez;PA Solares-Hernandez
Visibility graphs of fractional Wu–Baleanu time series,Journal of Difference Equations and Applications,2019.0,JA Conejero;C Lizama;A Mira-Iglesias;C Rodero
Temporal variability analysis reveals biases in electronic health records due to hospital process reengineering interventions over seven years,Plos one,2019.0,FJ Perez-Benito;C Saez;JA Conejero;S Tortajada;B Valdivieso;...
"Feature extraction and similarity of movement detection during sleep, based on higher order spectra and entropy of the actigraphy signal: Results of the Hispanic Community ...",Sensors,2018.0,ME Iglesias Martinez;JM Garcia-Gomez;C Saez;...
Highly tempering infinite matrices,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2018.0,L Bernal-Gonzalez;JA Conejero;M Murillo-Arcila;JB Seoane-Sepulveda
Chaotic differential operators,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2011.0,JA Conejero;F Martinez-Gimenez
Sets of periods for chaotic linear operators,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2021.0,JA Conejero;F Martinez-Gimenez;A Peris;F Rodenas
El poster cientifico como medio para desarrollar la competencia de comunicacion,Universidad de Alicante,2015.0,JA Conejero;C Jordan Lluch
How the Wakamola chatbot studied a university community’s lifestyle during the COVID-19 confinement,Health Informatics Journal,2021.0,S Asensio-Cuesta;V Blanes-Selva;M Portoles;JA Conejero;...
Corrected Evolutive Kendall’s τ Coefficients for Incomplete Rankings with Ties: Application to Case of Spotify Lists,Mathematics,2020.0,F Pedroche;JA Conejero
Bispectrum analysis of stray flux signals for the robust detection of winding asymmetries in wound rotor induction motors,,2020.0,ME Iglesias-Martinez;PF de Cordoba;JA Antonino-Daviu;JA Conejero
Benefits of a dance group intervention on institutionalized elder people: a Bayesian network approach,Applied Mathematics and Nonlinear Sciences,2018.0,E Navarro-Pardo;L Gonzalez-Pozo;P Villacampa-Fernandez;...
Natural visibility graphs for diagnosing attention deficit hyperactivity disorder (ADHD),Electronic Notes in Discrete Mathematics,2016.0,A Mira-Iglesias;JA Conejero;E Navarro-Pardo
Chaotic asymptotic behaviour of the solutions of the Lighthill–Whitham–Richards equation,Nonlinear Dynamics,2016.0,JA Conejero;F Martinez-Gimenez;A Peris;F Rodenas
Predicting Success in the Computer Science Degree Using ROC Analysis.,FECS,2008.0,A Fornes;JA Conejero;A Molina;A Perez;E Vendrell;A Terrasa;...
Automatic Classification of Field Winding Faults in Synchronous Motors based on Bicoherence Image Segmentation and Higher Order Statistics of Stray Flux Signals,IEEE Transactions on Industry Applications,2023.0,MEI Martinez;JG Carmenate;J Antonino-Daviu;L Dunai;CA Platero;...
"A user-centered chatbot to identify and interconnect individual, social and environmental risk factors related to overweight and obesity",Informatics for Health and Social Care,2022.0,S Asensio-Cuesta;V Blanes-Selva;A Conejero;M Portoles;...
Divisibility patterns within Pascal divisibility networks,Mathematics,2020.0,PA Solares-Hernandez;FA Manzano;FJ Perez-Benito;JA Conejero
[S]-linear and convex structures in function families,Linear Algebra and its Applications,2019.0,L Bernal-Gonzalez;JA Conejero;M Murillo-Arcila;JB Seoane-Sepulveda
Power-law distribution of natural visibility graphs from reaction times series,Symmetry,2019.0,A Mira-Iglesias;E Navarro-Pardo;JA Conejero
Determinacion de componentes conexas en el analisis de zonas homogeneas y de detalle en imagenes a color,Modelling in science education and learning,2018.0,C Perez-Benito;S Morillas;CJ Lluch;JA Conejero
On the existence of chaos for the viscous Van Wijngaarden–Eringen equation,"Chaos, Solitons & Fractals",2016.0,JA Conejero;C Lizama;M Murillo-Arcila
Linear chaos for the Quick-Thinking-Driver model,Semigroup Forum,2016.0,JA Conejero;M Murillo-Arcila;JB Seoane-Sepulveda
An Extension of Hypercyclicity for N‐Linear Operators,Abstract and Applied Analysis,2014.0,J Bes;JA Conejero
Organizacion del trabajo en grupo mediante la tecnica del puzzle de Aronson,Actas del III Congreso Internacional Docencia Universitaria e Innovacion ...,2004.0,S Camp;JA Conejero;E Sanabria
Photonic snake states in two-dimensional frequency combs,Nature Photonics,2023.0,SB Ivars;YV Kartashov;PF de Cordoba;JA Conejero;L Torner;C Milian
Inferring the fractional nature of Wu Baleanu trajectories,Nonlinear Dynamics,2023.0,JA Conejero;O Garibo-i-Orts;C Lizama
Graph-based methods for simultaneous smoothing and sharpening of color images,Journal of Computational and Applied Mathematics,2019.0,C Perez-Benito;C Jordan;JA Conejero;S Morillas
Detection of bar breakages in induction motor via spectral subtraction of stray flux signals,,2018.0,ME Iglesias-Martinez;PF de Cordoba;JA Antonino-Daviu;JA Conejero
An Analysis of the Influence of Graph Theory When Preparing for Programming Contests,Mathematics,2017.0,C Jordan;JA Gomez;JA Conejero
Smooth functions with uncountably many zeros,Bulletin of the Belgian Mathematical Society-Simon Stevin,2015.0,JA Conejero;GA Munoz-Fernandez;MM Arcila;JB Seoane-Sepulveda
Teaching me softly: A syllabus for a subject on soft skills,INTED,2015.0,JA Conejero;JL Poza;JB Seoane-Sepulveda
PATU: A mentoring program for freshmen,,2011.0,JA Conejero;E Garcia-Felix;E Vendrell;V Vivancos
A freshmen mentoring program at the Universitat Politecnica de Valencia over the period 2000-2010,Journal of Industrial Engineering and Management (JIEM),2011.0,X Barrachina;JA Conejero;E Garcia-Felix
Experiencias con evaluacion inicial para alumnos de nuevo ingreso,"Actas del V Congreso Internacional Docencia Universitaria Innovacion, Lleida",2008.0,S Camp;JA Conejero;S Morillas;E Sanabria
The Spanish experience of adapting to the ECTS system,ECTS Assessment in Higher Education (ISBN:,2006.0,A Terrasa;E Vendrell;E Sanchis;A Conejero
Exploring the Entropy-Based Classification of Time Series Using Visibility Graphs from Chaotic Maps,Mathematics,2024.0,JA Conejero;A Velichko;O Garibo-i-Orts;Y Izotov;VT Pham
The electric vehicle traveling salesman problem on digital elevation models for traffic-aware urban logistics,Algorithms,2023.0,Y Ahsini;P Diaz-Masa;B Ingles;A Rubio;A Martinez;A Magraner;...
Multifractal spectrum and higher order statistics for the detection of field winding faults in wound field synchronous motors,,2021.0,MEI Martinez;JA Antonino-Daviu;C Platero;L Dunai;JA Conejero;...
Detection of adjacent and non-adjacent bar breakages in induction motors based on power spectral subtraction and second order statistics of sound signals,Applied Sciences,2020.0,ME Iglesias Martinez;P Fernandez de Cordoba;JA Antonino-Daviu;...
Shock wave formation in compliant arteries,Evolution Equations and Control Theory (Online),2019.0,C Rodero;JA Conejero;I Garcia-Fernandez
Dynamics on binary relations over topological spaces,Symmetry,2018.0,CC Chen;JA Conejero;M Kostic;M Murillo-Arcila
Isomorphic copies of l1 for m‐homogeneous non‐analytic Bohnenblust–Hille polynomials,Mathematische Nachrichten,2017.0,JA Conejero;JB Seoane‐Sepulveda;P Sevilla‐Peris
Passam: Peer assessment and monitoring system,In-Red,2016.0,JA Marin Garcia;JP Garcia Sabater;J Morant Llorca;...
On the universality of multipliers on H (C),Journal of Approximation Theory,2010.0,JA Conejero;V Muller
The sets of monomorphisms and of almost open operators between locally convex spaces,Proceedings of the American Mathematical Society,2001.0,J Bonet;J Conejero
Testing Lung Cancer Patients’ and Oncologists’ Experience with the Lalaby App for Monitoring the Quality of Life through Mobile Sensors and Integrated Questionnaires,International Journal of Human–Computer Interaction,2024.0,S Asensio-Cuesta;A Sanchez-Garcia;T Soria Comes;I Maestu;...
Structure and approximation properties of Laplacian-like matrices,Results in Mathematics,2023.0,JA Conejero;A Falco;M Mora-Jimenez
A variant-dependent molecular clock with anomalous diffusion models SARS-CoV-2 evolution in humans,Proceedings of the National Academy of Sciences,2023.0,L Goiriz;R Ruiz;O Garibo-i-Orts;JA Conejero;G Rodrigo
Community detection‐based deep neural network architectures: A fully automated framework based on Likert‐scale data,Mathematical Methods in the Applied Sciences,2020.0,FJ Perez‐Benito;JM Garcia‐Gomez;E Navarro‐Pardo;JA Conejero
Mathematical modeling and numerical simulation of heat dissipation in led bulbs,Thermal Science,2020.0,D Alarcon;E Balvis;R Bendana;AJ Conejero;CP Fernandez;JLD Higon;...
The praktikum upv campus: Stretching closer ties between research at the university and students in secondary school,WPOM-Working Papers on Operations Management,2015.0,JA Conejero;JP Garcia-Sabater;J Maheut;JA Marin-Garcia
A Tree‐Based Model for Setting Optimal Train Fare Zones,Mathematical Problems in Engineering,2014.0,JA Conejero;C Jordan;E Sanabria-Codesal
A Project to Establish a Context for Teaching Innovation at the Faculty of Computer Science of Valencia,Proceedings of the Intl. Conference on Engineering Education (ICEE,2006.0,E Vendrell;A Terrasa;JA Conejero;E Sanchis
Fractal Fractional Derivative Models for Simulating Chemical Degradation in a Bioreactor,Axioms,2024.0,A Akgul;JA Conejero
COVID-19 outbreaks analysis in the Valencian Region of Spain in the prelude of the third wave,Frontiers in Public Health,2022.0,D Fuente;D Hervas;M Rebollo;JA Conejero;N Oliver
Bicoherence and Skewness-Kurtosis analysis for the detection of field winding faults in synchronous motors using stray flux signals,,2022.0,JG Carmenate;MEI Martinez;JA Antonino-Daviu;C Platero;...
Multifractal 1-D wavelet leader based on spectral kurtosis of armature currents for sparking detection in DC motors,,2022.0,ME Iglesias-Martinez;PM Velasco-Pla;J Antonino-Daviu;JG Carmenate;...
Two-dimensional compact-finite-difference schemes for solving the bi-laplacian operator with homogeneous wall-normal derivatives,Mathematics,2021.0,J Amo-Navarro;R Vinuesa;JA Conejero;S Hoyas
A system to monitor and model the thermal isolation of coating compounds applied to closed spaces,Thermal Science,2020.0,F Florez Montes;P Fernandez de Cordoba;JL Higon Calvet;JA Conejero;...
Large scale evaluation of differences between network-based and pairwise sequence-alignment-based methods of dendrogram reconstruction,Plos one,2019.0,D Gamermann;A Montagud;JA Conejero;P Fernandez de Cordoba;...
Evolucion de la docencia en Teoria de Grafos en las ultimas decadas,In-Red,2017.0,C Jordan Lluch;E Sanabria Codesal;JR Torregrosa Sanchez;...
Design of conceptual maps for massive open online courses (moocs),INTED,2015.0,X Barrachina;JA Conejero;C Jordan-Lluch;M Murillo Arcila
WHAT DO SECONDARY SCHOOL STUDENTS NEED TO KNOW ABOUT A UNIVERSITY THAT WOULD FACILITATE THEIR CHOICE?,INTED,2012.0,JA Conejero;E Garcia-Felix;MC Rodriguez-Monzonis;V Vivancos;...
Analysis of the impact of a mentoring program in the computer science degrees at the Universitat Politecnica de Valencia-Impact of the PATU program at the Escuela Tecnica ...,,2011.0,X Barrachina;JA Conejero;S Terrasa;E Vendrell;E Garcia-Felix
La dedicacion del alumno en la Facultad de Informatica de la Universidad Politecnica de Valencia,"IV Congreso Internacional de Docencia Universitaria e Innovacion, Barcelona",2006.0,JA Conejero;E Vendrell;A Terrasa;E Sanchis
Spectral Entropy and Frequency Cepstral Coefficients of Stray Flux Signals for Sparking Detection in DC Motors,,2023.0,MEI Martinez;JG Carmenate;JA Antonino-Daviu;L Dunai;...
Recovering discrete delayed fractional equations from trajectories,Mathematical Methods in the Applied Sciences,2023.0,JA Conejero;O Garibo‐i‐Orts;C Lizama
Adaptation of the COVASIM model to incorporate non-pharmaceutical interventions: application to the Dominican Republic during the second wave of COVID-19,Applied Mathematics and Nonlinear Sciences,2023.0,PA Solares-Hernandez;O Garibo-i-Orts;JA Conejero;FA Manzano
Bispectrum and Kurtosis Analysis of Rotor Currents for the Detection of Field Winding Faults in Synchronous Motors,,2021.0,MEI Martinez;JA Antonino-Daviu;CA Platero;L Dunai;JA Conejero;...
Analysis of turbulence models for flow simulation in the aorta,Proceedings of the XXVI Congreso de Ecuaciones Diferenciales y Aplicaciones ...,2021.0,S Santos;JM Rojas;P Romero;M Lozano;JA Conejero;...
Graphs based methods for simultaneous smoothing and sharpening,MethodsX,2020.0,C Perez-Benito;C Jordan;JA Conejero;S Morillas
Telecochips: Promoting telecommunications and electronic engineering among young students,IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,2016.0,CB Martin;JA Conejero
Analisis de la formacion preuniversitaria en el rendimiento de los alumnos de primer curso de Ingenieria informatica,Recuperado de: http://s,2014.0,JA Conejero-Casares;A Perez-Gomez;A Fornes-Serra;A Molina-Marco;...
Un modelo de tutorizacion y apoyo para mejorar el rendimiento academico de alumnos de 1er curso de universidad: El programa INTEGRA2,Trabajo presentado en Simposio sobre Sistemas de Acogida y Tutorizacion en ...,2012.0,JA Conejero;E Garcia;V Vivancos
Assessment of the learning competence of mathematics for freshmen of the computer science degree,IEEE EDUCON,2010.0,JA Conejero;J Juan-Huguet;S Morillas;J Mas;E Vendrell
Spectral conditions for hypercyclic C_0 semigroups,Function Theory on infinite dimensional spaces-X Conference,2008.0,JA Conejero;EM Mangino
Revised and generalized results of averaging principles for the fractional case,Axioms,2024.0,MI Liaqat;ZA Khan;JA Conejero;A Akgul
Improving traffic light systems using Deep Q-networks,Expert Systems with Applications,2024.0,J Moreno-Malo;JL Posadas-Yague;JC Cano;CT Calafate;JA Conejero;...
Bispectral Wavelet Time-Frequency Analysis for the Detection of Field Winding Faults in Synchronous Motors,,2024.0,MEI Martinez;JA Antonino-Daviu;L Dunai;CA Platero;JA Conejero;...
A new paradigm in the logistic and similar maps: time stepping schemes,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2024.0,JA Conejero;O Garibo-i-Orts;C Lizama
A method for the dynamics of vortices in a Bose-Einstein condensate: analytical equations of the trajectories of phase singularities,Condensed Matter,2023.0,S De Maria-Garcia;A Ferrando;JA Conejero;PF De Cordoba;...
A pre-processing procedure for the implementation of the Greedy-Rank One Algorithm to solve high–dimensional linear systems,AIMS Mathematics,2023.0,JA Conejero;A Falco;M Mora–Jimenez
When Does Chaos Appear While Driving? Learning Dynamical Systems via Car-Following Models,Mathematics Magazine,2022.0,JA Conejero;M Murillo-Arcila;JM Seoane;JB Seoane-Sepulveda
Envelope Spectral Kurtosis and SVD Analysis of Stray Flux Signals for the Diagnosis of Field Winding Faults in Synchronous Motors,,2021.0,MEI Martinez;JA Antonino-Daviu;C Platero;L Dunai;A Conejero;...
Divisibility networks of the rational numbers in the unit interval,Symmetry,2020.0,PA Solares-Hernandez;MA Garcia-March;JA Conejero
"Rational Design of a Genetic Finite State Machine: Combining Biology, Engineering, and Mathematics for Bio-Computer Research",Mathematics,2020.0,D Fuente;O Garibo i Orts;JA Conejero;JF Urchueguia
A SIR-based model for contact-based messaging applications supported by permanent infrastructure,Discrete and Continuous Dynamical Systems-S,2019.0,JA Conejero;E Hernandez-Orallo;P Manzoni;M Murillo-Arcila
Multiplicative structures of hypercyclic functions for convolution operators,J. Oper. Theory,2018.0,L Bernal-Gonzalez;JA Conejero;G Costakis;JB Seoane-Sepulveda
5phero Kids. Una aplicacion educativa para alumnos de Educacion Infantil,Ediciones Universidad de Salamanca (Espana),2016.0,J Ruiz Calvo;S Lopez Fernandez
Telecochips: Promoviendo la Ingenieria en Telecomunicacion entre los jovenes estudiantes,VAEP-RITA. Version Abierta Espanol-Portugues,2015.0,MC Bachiller Martin;JA Conejero
Advanced Noise Filtering Techniques with Horizontal Visibility Graphs and LogNNet: A Study on White Noise Suppression,,2025.0,A Velichko;JA Conejero;Y Izotov;VT Pham
Higher-Order Spectral Analysis and Artificial Intelligence for Diagnosing Faults in Electrical Machines: An Overview,Mathematics,2024.0,ME Iglesias Martinez;JA Antonino-Daviu;L Dunai;JA Conejero;...
Qualitative Analysis of Stochastic Caputo–Katugampola Fractional Differential Equations.,Axioms,2024.0,ZA Khan;MI Liaqat;A Akgul;JA Conejero
Predictive deep learning models for analyzing discrete fractional dynamics from noisy and incomplete data,Chinese Journal of Physics,2024.0,O Garibo-i-Orts;C Lizama;A Akgul;JA Conejero
Visualizing Academic Contributions to Achieving the Sustainable Development Goals through AI: The Case of Universitat Politecnica de Valencia,ACS Sustainable Resource Management,2024.0,D Domingo-Calabuig;S Hoyas;R Vinuesa;JA Conejero
Two-dimensional frequency combs and photonic snakes in cylindrical microresonators,"Laser Resonators, Microresonators, and Beam Control XXVI, PC",2024.0,SB Ivars;YV Kartashov;PF Cordoba;JA Conejero;L Torner;CM i Enrique
Stock volatility as an anomalous diffusion process,AIMS Mathematics,2024.0,RV Arevalo;JA Conejero;O Garibo-i-Orts;A Peris
Analytical study of a Hepatitis B epidemic model using a discrete generalized nonsingular kernel,AIMS Mathematics,2024.0,M Farman;A Akgul;JA Conejero;A Shehzad;KS Nisar;D Baleanu
Predicting COVID-19 pandemic waves including vaccination data with deep learning,Frontiers in Public Health,2023.0,A Begga;O Garibo-i-Orts;S de Maria-Garcia;F Escolano;MA Lozano;...
Multifractal Spectrum and Complex Cepstrum Analysis of Armature Currents and Stray Flux Signals for Sparking Detection in DC Motors,IEEE Transactions on Industry Applications,2023.0,J Guerra-Carmenate;MEI Martinez;PMV Pla;JAA Daviu;L Dunai;...
Artificial intelligence reveals human biases in sustainability research,,2023.0,P Varelas;F Larosa;S Hoyas;JA Conejero;F Contino;F Fuso-Nerini;...
Frequency Combs and Photonic Snakes,"European Quantum Electronics Conference, ef_",2023.0,SB Ivars;YV Kartashov;PF De Cordoba;JA Conejero;L Torner;C Milian
Bright and dark solitons in pure quartic Kerr resonators,"European Quantum Electronics Conference, ef_p_",2023.0,P Parra-Rivas;S Hetzel;YV Kartashov;PF De Cordoba;JA Conejero;...
EP10. 01-017 Use of Lalaby in Lung Cancer Patients to Trace Performance from Phone Sensors and Reported Outcomes Involving Quality of Life,Journal of Thoracic Oncology,2022.0,T Soria-Comes;S Asensio–Cuesta;I Maestu-Maiques;A Sanchez–Garcia;...
Open data science to fight covid-19: Winning the 500k xprize pandemic response challenge,IJCAI,2022.0,MA Lozano;OG i Orts;E Pinol;M Rebollo;K Polotskaya;...
La iniciativa Valencia IA4COVID,Indice: Revista de Estadistica y Sociedad,2022.0,JAC Casares;N Oliver
