title,journal,year,otros_investigadores
Band gap creation using quasiordered structures based on sonic crystals,Applied Physics Letters,2006.0,V Romero-Garcia;E Fuster;LM Garcia-Raffi;EA Sanchez-Perez;...
Survival analysis of author keywords: An application to the library and information sciences area,Journal of the Association for Information Science and Technology,2020.0,F Peset;F Garzon‐Farinos;LM Gonzalez;X Garcia‐Masso;...
Computing complexity distances between algorithms,Kybernetika,2003.0,S Romaguera;EA Sanchez-Perez;O Valero
Introduccion de las tecnicas de modelizacion para el estudio de la fisica y de las matematicas en los primeros cursos de las carreras tecnicas,Ensenanza de las ciencias: revista de investigacion y experiencias ...,1999.0,EAS Perez;LMG Raffi;JVS Perez
Information management in healthcare and environment: Towards an automatic system for fake news detection,International journal of environmental research and public health,2020.0,P Lara-Navarra;H Falciani;EA Sanchez-Perez;A Ferrer-Sapena
Compactness in asymmetric normed spaces,Topology and its Applications,2008.0,C Alegre;I Ferrando;LM Garcia-Raffi;EA Sanchez Perez
Maurey–Rosenthal factorization of positive operators and convexity,Journal of mathematical analysis and applications,2004.0,A Defant;EAS Perez
The bicompletion of an asymmetric normed linear space,Acta Mathematica Hungarica,2002.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez
Dreaming machine learning: Lipschitz extensions for reinforcement learning on financial markets,Neurocomputing,2020.0,JM Calabuig;H Falciani;EA Sanchez-Perez
Correlation between impact factor and public availability of published research data in Information Science and Library Science journals,Scientometrics,2016.0,R Aleixandre-Benavent;LM Moreno-Solano;A Ferrer Sapena;EAS Perez
Factorization of p-dominated polynomials through Lp-spaces,Michigan Mathematical Journal,2014.0,P Rueda;EA Sanchez Perez
Factorizing operators on Banach function spaces through spaces of multiplication operators,Journal of mathematical analysis and applications,2010.0,JM Calabuig;O Delgado;EAS Perez
"Factorization of strongly (p, σ)-continuous multilinear operators",Linear and Multilinear Algebra,2014.0,D Achour;E Dahia;P Rueda;EA Sanchez Perez
"On operator ideals related to (p, σ)-absolutely continuous operators",Studia Mathematica,2000.0,JAL Molina;EAS Perez
Surveying the spirit of absolute summability on multilinear operators and homogeneous polynomials,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2016.0,D Pellegrino;P Rueda;EA Sanchez-Perez
The Impact Factor as a measuring tool of the prestige of the journals in research assessment in mathematics,Research evaluation,2016.0,A Ferrer-Sapena;EA Sanchez-Perez;F Peset;LM Gonzalez;...
Absolutely continuous multilinear operators,Journal of Mathematical Analysis and Applications,2013.0,E Dahia;D Achour;EAS Perez
Metrizability of the unit ball of the dual of a quasi-normed cone,Bollettino dell'Unione Matematica Italiana,2004.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez;O Valero
On the Banach lattice structure of of a vector measure on a-ring,Collectanea Mathematica,2014.0,JM Calabuig;O Delgado;MA Juan;EA Sanchez Perez
Como analizar el impacto de los datos de investigacion con metricas: modelos y servicios,El Profesional de la Informacion,2016.0,A Ferrer-Sapena;EA Sanchez-Perez;R Aleixandre-Benavent;F Peset
Weak topologies on asymmetric normed linear spaces and non-asymptotic criteria in the theory of complexity analysis of algorithms,J. Anal. Appl,2004.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez
Ideales de operadores absolutamente continuos,"Rev. Real Acad. Ciencias Exactas, Fisicas y Naturales, Madrid",1993.0,JAL Molina;EAS Perez
The supremum asymmetric norm on sequence algebras: a general framework to measure complexity distances,Electronic Notes in Theoretical Computer Science,2003.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez
Summability properties for multiplication operators on Banach function spaces,Integral Equations and Operator Theory,2010.0,O Delgado;EA Sanchez Perez
Vector measure duality and tensor product representations of L_ {p}-spaces of vector measures,Proceedings of the American Mathematical Society,2004.0,E Perez
Vector measure orthonormal functions and best approximation for the 4-norm,Archiv der Mathematik,2003.0,EA Sanchez Perez
Aprender como una maquina: introduciendo la Inteligencia Artificial en la ensenanza secundaria,Modelling in Science Education and Learning,2021.0,JM Calabuig Rodriguez;LM Garcia Raffi;EA Sanchez Perez
Vector measure Maurey–Rosenthal-type factorizations and l-sums of L1-spaces,Journal of Functional Analysis,2005.0,A Fernandez;F Mayoral;F Naranjo;C Saez;EA Sanchez-Perez
Complex interpolation of spaces of integrable functions with respect to a vector measure,Collectanea mathematica,2010.0,A Fernandez;F Mayoral;F Naranjo;EA Sanchez-Perez
Domination of operators on function spaces,Mathematical Proceedings of the Cambridge Philosophical Society,2009.0,A Defant;EAS Perez
Kaplan-Meier type survival curves for Covid-19: a health data based decision-making tool,Frontiers in public health,2021.0,JM Calabuig;LM Garcia-Raffi;A Garcia-Valiente;EA Sanchez-Perez
Maurey–Rosenthal factorization for p-summing operators and Dodds–Fremlin domination,Journal of operator theory,2012.0,C Palazuelos;EAS Perez;P Tradacete
The canonical partial metric and the uniform convexity on normed spaces,Applied general topology,2005.0,S Oltra;S Romaguera;EA Sanchez-Perez
A characterization of generalized monotone normed cones,"Acta Mathematica Sinica, English Series",2007.0,S Romaguera;EA Sanchez-Perez;O Valero
SPACES L2 (λ) OF A POSITIVE VECTOR MEASURE λ AND GENERALIZED FOURIER COEFFICIENTS,The Rocky Mountain Journal of Mathematics,2005.0,S Oltra;EAS Perez;O Valero
Lattice copies of  and  in spaces of integrable functions for a vector measure,Dissertationes mathematicae,2014.0,S Okada;WJ Ricker;EAS Perez
Quasi-normed monoids and quasi-metrics,Publ. Math. Debrecen,2003.0,S Romaguera;EA Sanchez-Perez;O Valero
Extensions of asymmetric norms to linear spaces,Universita degli Studi di Trieste. Dipartimento di Scienze Matematiche,2001.0,LM Garcia-Raffi;S Romaguera;EA Sanchez Perez
Unsupervised machine learning approach for building composite indicators with fuzzy metrics,Expert Systems with Applications,2022.0,E Jimenez-Fernandez;A Sanchez;EAS Perez
Asymmetric distances to improve n-dimensional Pareto fronts graphical analysis,Information Sciences,2016.0,X Blasco;G Reynoso-Meza;EAS Perez;JVS Perez
Mathematical properties of weighted impact factors based on measures of prestige of the citing journals,Scientometrics,2015.0,A Ferrer-Sapena;EA Sanchez-Perez;LM Gonzalez;F Peset;...
Factorization of absolutely continuous polynomials,Journal of Mathematical Analysis and Applications,2013.0,D Achour;E Dahia;P Rueda;EAS Perez
Optimal range theorems for operators with p-th power factorable adjoints,Banach Journal of Mathematical Analysis,2012.0,OGBG Bravo;EAS Perez
On the Structure of L1 of a Vector Measure via its Integration Operator,Integral Equations and Operator Theory,2009.0,JM Calabuig;J Rodriguez;EA Sanchez-Perez
Aplicaciones de la tecnologia blockchain en la documentacion cientifica: situacion actual y perspectivas,Profesional de la informacion,2019.0,A Ferrer-Sapena;EA Sanchez-Perez
Extreme points and geometric aspects of compact convex sets in asymmetric normed spaces,Topology and its Applications,2016.0,N Jonard-Perez;EAS Perez
Compactness in L1 of a vector measure,Studia Mathematica,2014.0,JM Calabuig Rodriguez;S Lajara;J Rodriguez Ruiz;EA Sanchez Perez
Iniciacion a la programacion para la resolucion de problemas matematicos con Turbo Pascal,"Universidad Politecnica, Servicio de Publicaciones",1995.0,EA Martinez;EAS Perez
Gobierno abierto y acceso a la informacion: un estudio de caso sobre el impacto en la economia local,BiD: textos universitaris de biblioteconomia i documentacio,2020.0,A Ferrer Sapena;JM Calabuig;EA Sanchez Perez;C Vidal-Cabo
Strong factorizations between couples of operators on Banach function spaces,Journal of Convex Analysis,2013.0,O Delgado Garrido;EA Sanchez Perez
Radon–Nikodym derivatives for vector measures belonging to Kothe function spaces,Journal of mathematical analysis and applications,2008.0,JM Calabuig;P Gregori;EAS Perez
Spaces of integrable functions with respect to a vector measure and factorizations through Lp and Hilbert spaces,Journal of mathematical analysis and applications,2007.0,A Fernandez;F Mayoral;F Naranjo;C Saez;EA Sanchez-Perez
The dual complexity space as the dual of a normed cone,Electronic Notes in Theoretical Computer Science,2006.0,S Romaguera;EA Sanchez-Perez;O Valero
"Vector measure range duality and factorizations of (D, p)-summing operators from Banach function spaces","Bulletin of the Brazilian Mathematical Society, New Series",2004.0,F Martinez-Gimenez*;EA Sanchez Perez**
Spaces of integrable functions with respect to vector measures of convex range and factorization of operators from Lp-spaces,Pacific journal of mathematics,2002.0,EA Sanchez Perez
On the structure of tensor norms related to -absolutely continuous operators,Collectanea Mathematica,1996.0,EAS Perez
Semi-Lipschitz functions and machine learning for discrete dynamical systems on graphs,Machine Learning,2022.0,H Falciani;EA Sanchez-Perez
Optimal Extensions for pth Power Factorable Operators,Mediterranean Journal of Mathematics,2016.0,O Delgado;EA Sanchez Perez
Bartle-Dunford-Schwartz integration for positive vector measures and representation of quasi-Banach lattices,Journal of Nonlinear and Convex Analysis,2016.0,EA Sanchez Perez;P Tradacete Perez
Product spaces generated by bilinear maps and duality,Czechoslovak Mathematical Journal,2015.0,EA Sanchez Perez
Factorizing kernel operators,Integral Equations and Operator Theory,2013.0,OG Bravo;EAS Perez
Spaces of p-integrable functions with respect to a vector measure defined on a delta-ring,Operators and Matrices,2012.0,JM Calabuig Rodriguez;MA Juan Blanco;EA Sanchez Perez
A Komlos theorem for abstract Banach lattices of measurable functions,Journal of mathematical analysis and applications,2011.0,EJ Fernandez;MA Juan;EAS Perez
Integration with respect to a vector measure and function approximation,Abstract and Applied Analysis,2000.0,LM Garcia-Raffi;D Ginestar;EA Sanchez-Perez
Design trend forecasting by combining conceptual analysis and semantic projections: New tools for open innovation,"Journal of Open Innovation: Technology, Market, and Complexity",2021.0,A Manetti;A Ferrer-Sapena;EA Sanchez-Perez;P Lara-Navarra
"Closed injective ideals of multilinear operators, related measures and interpolation",Mathematische Nachrichten,2020.0,A Manzano;P Rueda;EA Sanchez‐Perez
Product factorability of integral bilinear operators on Banach function spaces,Positivity,2019.0,E Erdogan;EA Sanchez Perez;O Gok
"(p, q)-Regular operators between Banach lattices",Monatshefte fur Mathematik,2019.0,EA Sanchez Perez;P Tradacete
Tensor characterizations of summing polynomials,Mediterranean Journal of Mathematics,2018.0,D Achour;A Alouani;P Rueda;EA Sanchez Perez
Traced tensor norms and multiple summing multilinear operators,Linear and Multilinear Algebra,2017.0,P Rueda;EA Sanchez-Perez;A Tallab
Compact convex sets in 2-dimensional asymmetric normed lattices,Quaestiones Mathematicae,2016.0,N Jonard-Perez;EA Sanchez-Perez
Tensor product representation of the (pre) dual of the Lp-space of a vector measure,Journal of the Australian Mathematical Society,2009.0,I Ferrando;EAS Perez
Commutative sequences of integrable functions and best approximation with respect to the weighted vector measure distance,Integral Equations and Operator Theory,2006.0,LMG Raffi;EAS Perez;JVS Perez
Normed semialgebras: a mathematical model for the complexity analysis of programs and algorithms,Proc.,2003.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez;O Valero
Ideales de operadores absolutamente continuos y normas tensoriales asociadas,Tesis doctoral. Universidad Politecnica de Valencia. Valencia,1997.0,EA Sanchez Perez
Convolution-continuous bilinear operators acting on Hilbert spaces of integrable functions,,2018.0,E Erdogan;JM Calabuig;EA Sanchez Perez
Compactness in spaces of -integrable functions with respect to a vector measure,,2015.0,P Rueda;EA Sanchez-Perez
Maurey-Rosenthal domination for abstract Banach lattices,Journal of Inequalities and Applications,2013.0,MA Juan;EA Sanchez Perez
Fourier Transform and Convolutions on L               p                of a Vector Measure on a Compact Hausdorff Abelian Group,Journal of Fourier Analysis and Applications,2013.0,JM Calabuig;F Galaz-Fontes;EM Navarrete;EA Sanchez-Perez
Vector measure orthonormal systems and self-weighted functions approximation,Publications of the Research Institute for Mathematical Sciences,2005.0,LM Garcia-Raffi;D Ginestar;EAS Perez
Las practicas de modelizacion fisico-matematica: innovacion universitaria desde un punto de vista internacional,Uno: Revista de didactica de las matematicas,2002.0,EAS Perez;JVS Perez;F de Campo;LM Garcia
"Algebra, Calculo y Mecanica para ingenieros",RA-MA,1997.0,E Checa;MJ Felipe;J Marin;EA Sanchez-Perez;JV Sanchez-Perez
Computing optimal distances to pareto sets of multi-objective optimization problems in asymmetric normed lattices,Acta Applicandae Mathematicae,2019.0,X Blasco;G Reynoso-Meza;EA Sanchez-Perez;JV Sanchez-Perez
On p-Dunford integrable functions with values in Banach spaces,Journal of Mathematical Analysis and Applications,2018.0,JM Calabuig;J Rodriguez;P Rueda;EA Sanchez-Perez
The Daugavet equation for bounded vector-valued functions,The Rocky Mountain Journal of Mathematics,2017.0,S Brach;EAS Perez;D Werner
Factorization theorems for homogeneous maps on Banach function spaces and approximation of compact operators,Mediterranean Journal of Mathematics,2015.0,P Rueda;EA Sanchez-Perez
Multiplication operators in Kothe–Bochner spaces,Journal of mathematical analysis and applications,2011.0,JM Calabuig;J Rodriguez;EA Sanchez-Perez
Weak continuity of Riemann integrable functions in Lebesgue-Bochner spaces,"Acta Mathematica Sinica, English Series",2010.0,JM Calabuig;J Rodriguez;EA Sanchez-Perez
Asymmetric norms and optimal distance points in linear spaces,Topology and its Applications,2008.0,LMG Raffi;EAS Perez
Asymptotic domination of operators on Kothe function spaces and convergence of sequences,Mathematische Nachrichten,2006.0,EA Sanchez Perez
Domination spaces and factorization of linear and multilinear summing operators,Quaestiones Mathematicae,2016.0,D Achour;E Dahia;P Rueda;EA Sanchez-Perez
Strong extensions for q-summing operators acting in p-convex Banach function spaces for ,Positivity,2016.0,O Delgado;EAS Perez
Kothe dual of Banach lattices generated by vector measures,Monatshefte fur Mathematik,2014.0,M Mastyło;EA Sanchez-Perez
On completely continuous integration operators of a vector measure,J. Convex Anal,2014.0,JM Calabuig;J Rodriguez;EA Sanchez-Perez
Positive Representations of L1 of a Vector Measure,Positivity,2007.0,R del Campo;EA Sanchez-Perez
Dominated extensions of functionals and V-convex functions of cancellative cones,Bulletin of the Australian Mathematical Society,2003.0,S Romaguera;EAS Perez;O Valero
Didactica empirica de la forma molecular,Ensenanza de las ciencias: revista de investigacion y experiencias ...,1989.0,F Torrens;ES Perez;JS Marin
Eigenmeasures and stochastic diagonalization of bilinear maps,Mathematical Methods in the Applied Sciences,2021.0,E Erdogan;EA Sanchez Perez
Self-defined information indices: application to the case of university rankings,Scientometrics,2020.0,A Ferrer-Sapena;E Erdogan;E Jimenez-Fernandez;EA Sanchez-Perez;...
Measuring Time-Dynamics and Time-Stability of Journal Rankings in Mathematics and Physics by Means of Fractional p-Variations,Publications,2017.0,A Ferrer-Sapena;S Diaz-Novillo;EA Sanchez-Perez
Improving integrability via absolute summability: a general version of Diestel’s Theorem,Positivity,2016.0,D Pellegrino;P Rueda;EA Sanchez-Perez
Factorization theorems for multiplication operators on Banach function spaces,Integral Equations and Operator Theory,2014.0,EA Sanchez Perez
Strongly embedded subspaces of p-convex Banach function spaces,Positivity,2013.0,JM Calabuig;J Rodriguez;EA Sanchez-Perez
Algebra lineal y juegos de mesa,Modelling in Science Education and Learning,2013.0,JM Calabuig;LM Garcia-Raffi;EA Sanchez-Perez
Strong factorization of operators on spaces of vector measure integrable functions and unconditional convergence of series,Mathematische Zeitschrift,2007.0,JM Calabuig;F Galaz-Fontes;E Jimenez-Fernandez;EA Sanchez Perez
A phenomenological model for sonic crystals based on artificial neural networks,The Journal of the Acoustical Society of America,2006.0,E Fuster-Garcia;V Romero-Garcia;JVS Perez;LM Garcia-Raffi;...
Extension of semi-Lipschitz maps on non-subadditive quasi-metric spaces: New tools for Artificial Intelligence,Quaestiones Mathematicae,2024.0,R Arnau;N Jonard-Perez;EA Sanchez Perez
Index spaces and standard indices in metric modelling,Vilnius University,2022.0,E Erdogan;E Jimenez Fernandez
Closed surjective ideals of multilinear operators and interpolation,Banach Journal of Mathematical Analysis,2021.0,A Manzano;P Rueda;EA Sanchez-Perez
Applications of blockchain technology in scientific documentation: current situation and perspectives,El profesional de la informacion,2019.0,A Ferrer Sapena;EA Sanchez Perez
Summability in of a vector measure,Mathematische Nachrichten,2017.0,JM Calabuig;J Rodriguez;EA Sanchez‐Perez
Extending and factorizing bounded bilinear maps defined on order continuous Banach function spaces,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2014.0,JM Calabuig;M Fernandez Unzueta;F Galaz-Fontes;EA Sanchez-Perez
Domination and factorization of multilinear operators,Journal of Convex Analysis,2013.0,EAS Perez
Interpolation subspaces of L^ 1 of a vector measure and norminequalities for the integration operator,Contemporary Mathematics,2012.0,JM Calabuig Rodriguez;J Rodriguez Ruiz;EA Sanchez Perez
"First MPD Automated System Application in Offshore Gulf of Mexico Well Confirms Method, Huge Benefits","SPE Latin America and Caribbean Petroleum Engineering Conference, SPE-",2010.0,S Ramirez;R Aguilar;R Herrera;V Vallejo;E Perez;L Giral;...
The Goldstine theorem for asymmetric normed linear spaces,Topology and its Applications,2009.0,LM Garcia-Raffi;S Romaguera;EA Sanchez-Perez
Rendimiento academico y modelos virtuales de ensenanza universitaria en Economia de la Empresa. Nuevos retos hacia la globalizacion docente en el marco del Espacio Europeo de ...,Estableciendo puentes en una economia global. Escuela Superior de Gestion ...,2008.0,L Rivero;R Samino;E Perez
On ultra-products of some families of composition operators between certain finite dimensional lp spaces,Revista Colombiana de Matematicas,2001.0,JA Lopez Molina;EA Sanchez Perez
A symmetric tensor norm extending the Hilbert-Schmidt norm to the class of Banach spaces,Note di Matematica,1994.0,EA Sanchez Perez
Didactica empirica de la congelacio de l'aigua,Actes del II Symposium sobre l’Ensenyament de les Ciencies Naturals ...,1989.0,F Torrens;J Sanchez-Marin;E Sanchez-Perez
Estudi interdisciplinari de la congelacio de l'aigua,Actes del II Symposium sobre l’Ensenyament de les Ciencies Naturals ...,1989.0,F Torrens;J Sanchez-Marin;E Sanchez-Perez
Extension procedures for lattice Lipschitz operators on Euclidean spaces,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2023.0,R Arnau;JM Calabuig;E Erdogan;EA Sanchez Perez
Approximate diagonal integral representations and eigenmeasures for Lipschitz operators on Banach spaces,Mathematics,2022.0,E Erdogan;EA Sanchez Perez
Modeling hospital resource management during the covid-19 pandemic: An experimental validation,Econometrics,2021.0,JM Calabuig;E Jimenez-Fernandez;EA Sanchez-Perez;S Manzanares
Extension of Lipschitz-type operators on Banach function spaces,,2021.0,WV Cavalcante;P Rueda;EA Sanchez-Perez
Maximal factorization of operators acting in Kothe–Bochner spaces,The Journal of Geometric Analysis,2021.0,JM Calabuig;M Fernandez-Unzueta;F Galaz-Fontes;EA Sanchez-Perez
Integral representation of product factorable bilinear operators and summability of bilinear maps on C (K)-spaces,Journal of Mathematical Analysis and Applications,2020.0,E Erdogan;EAS Perez
-Regularity and Weights for Operators Between -Spaces,Zeitschrift fur Analysis und ihre Anwendungen,2020.0,EAS Perez;P Tradacete
Representation and factorization theorems for almost-Lp-spaces,Indagationes Mathematicae,2019.0,JM Calabuig;OG Bravo;MA Juan;EAS Perez
Factorization of operators through Orlicz spaces,Bulletin of the Malaysian Mathematical Sciences Society,2017.0,M Mastyło;EA Sanchez Perez
Optimal extensions of compactness properties for operators on Banach function spaces,Topology and its Applications,2016.0,JM Calabuig;EJ Fernandez;MA Juan;EAS Perez
Algebra lineal y descomposicion en valores singulares,Modelling in Science Education and Learning,2015.0,JM Calabuig;LM Garcia Raffi;EA Sanchez-Perez
Neural network for estimating energy expenditure in paraplegics from heart rate,International journal of sports medicine,2014.0,X Garcia-Masso;P Serra-Ano;L Garcia-Raffi;E Sanchez-Perez;...
Weak orthogonal sequences in  of a vector measure and the       Menchoff-Rademacher Theorem,Bulletin of the Belgian Mathematical Society-Simon Stevin,2012.0,EJ Fernandez;EAS Perez
The p-Daugavet property for function spaces,Archiv der Mathematik,2011.0,EA Sanchez Perez;D Werner
The geometry of Lp-spaces over atomless measure spaces and the Daugavet property,"Freie Univ., Fachbereich Mathematik und Informatik",2010.0,EAS Perez;D Werner
Metodos numericos con Mathematica,Alfaomega,2005.0,LMG Raffi
The complexity space of a valued linearly ordered set,Electronic Notes in Theoretical Computer Science,2003.0,S Romaguera;EA Sanchez-Perez;O Valero
"The associated tensor norm to (q,p)-absolutely summing operators on C(K)-Spaces",Czechoslovak Mathematical Journal,1997.0,JAL Molina;EAS Perez
"Lipschitz (q, p)-Summing Maps from C(K)-Spaces to Metric Spaces",The Journal of Geometric Analysis,2023.0,M Mastyło;EAS Perez
On vector measures with values in ,arXiv preprint arXiv:,2023.0,S Okada;J Rodriguez;EA Sanchez-Perez
When and where the Orlicz and Luxemburg (quasi-) norms are equivalent?,Journal of Mathematical Analysis and Applications,2020.0,R del Campo;A Fernandez;F Mayoral;F Naranjo;EA Sanchez-Perez
Lorentz spaces of vector measures and real interpolation of operators,Quaestiones Mathematicae,2020.0,R Del Campo;A Fernandez;F Mayoral;F Naranjo;EA Sanchez Perez
A class of summing operators acting in spaces of operators,arXiv preprint arXiv:,2020.0,J Rodriguez;EA Sanchez-Perez
Factorization theorems for some new classes of multilinear operators,Asian Journal of Mathematics,2020.0,M Mastyło;EA Sanchez Perez
Local compactness in right bounded asymmetric normed spaces,Quaestiones Mathematicae,2018.0,N Jonard-Perez;EA Sanchez-Perez
Citations to arXiv preprints by indexed journals and their impact on research evaluation,Journal of Information Science Theory and Practice,2018.0,A Ferrer-Sapena;R Aleixandre-Benavent;F Peset;EA Sanchez-Perez
Tensor product representation of Kothe-Bochner spaces and their dual spaces,Positivity,2016.0,JM Calabuig;E Jimenez Fernandez;MA Juan;EA Sanchez Perez
Positively norming sets in Banach function spaces,Quarterly Journal of Mathematics,2014.0,EAS Perez;P Tradacete
The weak topology on q‐convex Banach function spaces,Mathematische Nachrichten,2012.0,L Agud;JM Calabuig;EA Sanchez Perez
Interpolation of vector measures,"Acta Mathematica Sinica, English Series",2011.0,R Del Campo;A Fernandez;F Mayoral;F Naranjo;EA Sanchez-Perez
Compactness properties of bounded subsets of spaces of vector measure integrable functions and factorization of operators,Applied general topology,2005.0,LM Garcia-Raffi;EA Sanchez-Perez
Using neural networks and hierarchical cluster analysis to study goal kicks in football,International Journal of Sports Science & Coaching,2024.0,AR Arnau Notari;JM Calabuig;C Catalan;LM Garcia Raffi;JM Pardo Gila;...
Singularity in higher education: Methods for detection and classification,Expert Systems with Applications,2024.0,P Lara-Navarra;EA Sanchez-Perez;A Ferrer-Sapena;A Fito-Bertran
Graph distances for determining entities relationships: a topological approach to fraud detection,International Journal of Information Technology & Decision Making,2023.0,JM Calabuig;H Falciani;AF Sapena;LMG Raffi;EAS Perez
"Absolutely (q, 1)-summing operators acting in C(K)-spaces and the weighted Orlicz property for Banach spaces",Positivity,2021.0,JM Calabuig;EA Sanchez Perez
A Simple Proposal for Including Designer Preferences in Multi-Objective Optimization Problems,Mathematics,2021.0,X Blasco;G Reynoso-Meza;EA Sanchez-Perez;JV Sanchez-Perez;...
McShane-Whitney extensions for fuzzy Lipschitz maps,Fuzzy Sets and Systems,2021.0,E Jimenez-Fernandez;J Rodriguez-Lopez;EA Sanchez-Perez
Weighted -regular kernels for reproducing kernel Hilbert spaces and Mercer Theorem,Analysis and Applications,2020.0,L Agud;JM Calabuig;EA Sanchez Perez
Translation invariant maps on function spaces over locally compact groups,Journal of Mathematical Analysis and Applications,2019.0,A Defant;M Mastyło;EA Sanchez-Perez;I Steinwart
Vector valued information measures and integration with respect to fuzzy vector capacities,Fuzzy Sets and Systems,2019.0,EAS Perez;R Szwedek
Equivalent norms in a Banach function space and the subsequence property,arXiv preprint arXiv:,2018.0,JM Calabuig;MF Unzueta;F Galaz-Fontes;EAS Perez
Factorization of Lipschitz operators on Banach function spaces,Mathematical Inequalities and Applications,2018.0,D Achour;E Dahia;P Rueda;EAS Perez;R Yahi
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0,JM Calabuig;H Falciani;A Ferrer Sapena;LM Garcia-Raffi;E Raso;...
Choquet type L1-spaces of a vector capacity,Fuzzy Sets and Systems,2017.0,O Delgado;EAS Perez
Differentiability of  of a vector measure and applications to the Bishop–Phelps–Bollobas property,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2017.0,L Agud;JM Calabuig;S Lajara;EA Sanchez-Perez
"Factorization of (q,p)-summing polynomials through Lorentz spaces",Journal of Mathematical Analysis and Applications,2017.0,M Mastyło;P Rueda;EAS Perez
Vector-valued impact measures and generation of specific indexes for research assessment,Scientometrics,2016.0,JM Calabuig;A Ferrer-Sapena;EA Sanchez-Perez
The Kothe dual of an abstract Banach lattice,Journal of Function Spaces,2013.0,E Jimenez Fernandez;MA Juan;EA Sanchez-Perez
Lattice Copies of l2  in L1 of a Vector Measure and Strongly Orthogonal Sequences,Journal of Function Spaces,2012.0,E Jimenez Fernandez;EA Sanchez Perez
Redes neuronales y algoritmos geneticos en la docencia en las escuelas de ingenieros: Un problema practico de diseno de pantallas acusticas,Modelling in Science Education and Learning,2010.0,JF Capdevila;JM Ruiz;JL Salinas;EA Sanchez-Perez
Ordered representations of spaces of integrable functions,Positivity,2009.0,A Fernandez;F Mayoral;F Naranjo;EA Sanchez–Perez
Duality in spaces of p-integrable functions with respect to a vector measure,"Ph. D. Dissertation, Universidad Politecnica de Valencia, Valencia",2009.0,IF Palomares;EAS Perez
Realidad y educacion: un modelo didactico para la catastrofe del Prestige,Modelling in Science Education and Learning,2008.0,LM Garcia-Raffi;EA Sanchez-Perez;MS Novales
Order properties and p-metrics on Kothe function spaces,"Houston J. Math., to appear",2006.0,S Oltra;EA Sanchez-Perez
Un modelo estocastico de propagacion de incendios forestales,"Epsilon: Revista de la Sociedad Andaluza de Educacion Matematica"" Thales ...",2002.0,EAS Perez;O Valero;S Pueblas;JV Sanchez-Perez;LMG Raffi
Un modelo simple de propagacion de incendios forestales con ecuaciones diferenciales ordinarias,Epsilon,2001.0,S Pueblas;LM Garcia Raffi;EA Sanchez Perez;JV Sanchez Perez
